vehicle_id,trip_id,tyre_id,axle_type,odometer_km,ambient_temp_c,vehicle_speed_kmph,pressure_kpa,temperature_c,load_kg,deformation_mm,tread_depth_mm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,rotational_speed_rpm,pressure_deviation_pct,temp_rise_rate_c_per_min,load_ratio_pct,load_pressure_ratio,tread_wear_pct,injected_scenario,tyre_health_score,risk_class,dominant_fault
31,4,FL,steer,254296.1,20.77,77.07,751.92,65.64,2854.29,12.47,0.3,0.1805,-0.0412,1.382,3.392,-0.269,2405.254,0.2451,402.49,-0.8,0.56,83.95,379.6,98.33,vibration_imbalance,74.67,Watch,tread_wear
221,1,RLO,drive,110637.6,32.2,33.92,694.3,64.87,1661.24,32.46,9.161,-0.0324,0.0237,0.9627,0.53,-0.294,1080.483,0.0316,180.44,0.77,1.111,83.06,239.27,49.1,deformation_bulge,92.32,Healthy,deformation
242,6,FR,steer,21292.5,21.41,95.5,777.15,84.01,3867.92,7.44,15.256,0.0076,0.0644,0.956,0.568,-0.024,2978.574,0.0452,497.58,2.53,1.567,113.76,497.71,15.25,overload,68.28,Watch,load
8,5,RRO,drive,159248.1,20.17,52.12,549.48,68.77,1330.22,8.06,3.949,0.0848,0.0482,0.9737,-0.037,1.11,1661.786,0.0583,276.32,-20.25,1.094,66.51,242.09,78.06,underinflation,69.37,Watch,pressure
124,6,FL,steer,26822.0,25.38,100.0,379.0,119.06,2179.16,19.39,14.516,-0.0133,-0.0177,1.0361,1.027,-5.805,3116.232,0.0244,520.95,-50.0,-0.26,64.09,574.98,19.36,underinflation,20.24,Critical,pressure
166,4,RRO,drive,104168.2,22.69,77.36,679.63,123.11,1335.72,8.08,7.413,0.0522,-0.0493,0.9259,3.833,-0.865,2460.361,0.0596,410.88,-1.36,8.376,66.79,196.54,58.82,overheating,54.5,Warning,temperature
216,3,RRI,drive,214438.3,33.33,39.23,846.71,64.6,1528.25,6.67,0.3,0.0509,-0.0343,1.0535,-1.71,-3.086,1247.072,0.047,209.82,22.89,0.883,76.41,180.49,98.33,overinflation,55.36,Warning,tread_wear
243,8,RRO,drive,165087.0,14.83,74.11,674.36,57.21,1706.81,8.02,0.332,-0.0095,-0.0013,1.0082,0.979,3.326,2357.12,0.0073,392.62,-2.12,0.482,85.34,253.1,98.15,normal,69.9,Watch,tread_wear
73,5,RLI,drive,13915.2,9.26,45.91,642.68,46.77,1649.1,6.82,16.479,-0.0464,0.0444,0.9681,-0.338,-4.325,1462.16,0.0414,245.31,-6.72,0.806,82.46,256.6,8.45,normal,84.23,Healthy,pressure
163,6,FR,steer,161299.4,30.94,80.79,747.76,74.12,3215.26,7.43,0.3,0.0336,-0.0997,1.0009,1.535,1.693,2527.541,0.0607,422.53,-1.35,0.929,94.57,429.98,98.33,normal,62.39,Watch,tread_wear
3,7,RLO,drive,226208.0,22.51,34.13,676.93,52.52,1810.2,14.11,0.3,0.0156,-0.0215,1.0405,1.47,-2.05,1092.368,0.028,178.98,-1.75,0.589,90.51,267.41,98.33,normal,70.9,Watch,tread_wear
80,4,FR,steer,283469.3,30.5,66.07,946.27,71.91,2273.12,9.79,0.3,0.0319,-0.1074,1.0746,-1.318,-1.367,2058.736,0.0777,342.84,24.84,0.583,66.86,240.22,98.33,overinflation,54.89,Warning,tread_wear
110,5,RLO,drive,268571.3,34.99,79.0,692.31,81.55,1600.51,6.71,0.3,-0.0677,0.0359,1.0439,-0.153,3.272,2514.484,0.051,417.94,0.48,2.176,80.03,231.18,98.33,normal,62.85,Watch,tread_wear
239,4,FL,steer,286718.7,19.15,56.63,725.32,58.02,2382.66,12.48,0.3,0.0618,-0.003,1.0222,1.761,-0.878,1766.54,0.038,293.87,-4.31,0.87,70.08,328.5,98.33,normal,67.22,Watch,tread_wear
202,8,FR,steer,168544.6,16.28,72.13,774.06,62.89,2623.82,6.35,3.031,0.0558,-0.062,1.1709,-0.448,2.151,2251.846,0.1098,375.0,2.12,1.365,77.17,338.97,83.16,normal,99.17,Healthy,none
130,3,RLO,drive,73897.9,40.38,72.89,700.19,84.07,1884.63,14.12,3.429,0.1051,0.0467,0.9061,-1.086,-1.278,2314.667,0.0857,386.56,1.62,2.242,94.23,269.16,80.95,tread_wear,84.84,Healthy,temperature
161,7,FR,steer,188924.5,31.53,46.59,743.65,69.03,2933.96,8.06,0.3,0.7195,0.3486,0.2351,1.224,2.21,1448.314,0.6388,246.08,-1.89,0.973,86.29,394.54,98.33,vibration_imbalance,58.95,Warning,tread_wear
185,2,RLO,drive,93927.1,9.86,27.34,664.27,33.12,1472.74,9.76,8.816,0.0039,-0.0395,0.9579,-0.661,-1.709,874.678,0.0334,146.24,-3.59,0.212,73.64,221.71,51.02,normal,92.47,Healthy,pressure
88,1,FL,steer,118031.2,36.95,74.03,758.12,77.49,2493.81,10.99,8.804,-0.0506,0.0233,0.8896,0.112,2.177,2308.948,0.0714,386.53,0.02,1.937,73.35,328.94,51.09,normal,94.9,Healthy,temperature
232,6,RRO,drive,30830.6,36.5,100.0,673.09,85.84,1590.74,10.34,14.024,-0.0489,-0.057,1.0026,-1.689,-0.786,3181.669,0.0434,529.76,-2.31,0.565,79.54,236.33,22.09,normal,88.07,Healthy,temperature
228,1,RLI,drive,169900.3,28.95,89.82,699.79,80.94,1916.91,11.63,0.3,0.075,0.0574,1.0575,1.95,0.192,2853.365,0.0638,475.92,1.57,1.095,95.85,273.93,98.33,normal,56.74,Warning,tread_wear
173,2,FR,steer,116840.6,30.69,39.34,762.01,63.79,2579.14,9.83,8.793,0.0069,-0.0209,1.0158,0.445,1.279,1233.117,0.0157,203.33,0.53,1.389,75.86,338.47,51.15,normal,97.52,Healthy,none
188,4,RRO,drive,100699.8,37.99,100.0,732.71,90.93,1587.21,9.67,7.194,-0.0548,-0.0682,1.0194,-0.631,-1.606,3185.322,0.0517,531.5,6.34,1.555,79.36,216.62,60.03,normal,79.37,Watch,temperature
182,5,FL,steer,1687.5,37.43,70.67,784.2,82.11,3189.6,11.53,17.96,-0.0006,0.0141,0.9768,2.353,1.713,2206.932,0.0157,367.42,3.46,1.649,93.81,406.73,0.22,normal,86.3,Healthy,temperature
149,4,FL,steer,19607.5,22.02,50.29,769.31,58.8,3403.13,8.97,16.17,-0.0368,0.0339,1.0397,-1.583,3.482,1566.902,0.0369,260.04,1.49,0.261,100.09,442.36,10.17,normal,86.45,Healthy,load
90,6,RLI,drive,108545.1,31.97,55.24,707.24,70.69,1622.9,6.88,7.63,-0.0452,-0.0557,0.9294,-0.134,-0.968,1761.852,0.0581,292.64,2.65,0.587,81.15,229.47,57.61,normal,100.0,Healthy,none
1,5,FR,steer,298261.8,38.99,29.64,778.13,69.38,3797.93,10.87,0.3,-0.0696,0.0398,1.0102,0.253,0.19,925.985,0.0466,158.23,2.66,1.323,111.7,488.08,98.33,overload,53.14,Warning,tread_wear
108,6,FR,steer,205173.6,36.5,49.24,741.63,70.12,2382.27,12.88,0.3,-0.0036,-0.0158,0.9727,3.797,3.629,1536.512,0.0184,256.05,-2.16,1.427,70.07,321.22,98.33,normal,66.35,Watch,tread_wear
180,6,RRO,drive,237436.3,39.97,59.91,679.93,80.53,1383.53,9.26,0.3,0.0434,-0.1089,0.9893,0.094,2.098,1907.821,0.068,315.72,-1.32,0.862,69.18,203.48,98.33,normal,61.16,Watch,tread_wear
194,2,FL,steer,107253.3,17.9,49.43,785.2,52.64,2704.76,7.71,8.905,0.0644,-0.0129,1.0094,4.195,-0.733,1544.452,0.0383,256.52,3.59,0.722,79.55,344.47,50.53,normal,95.47,Healthy,none
21,3,RLO,drive,181402.9,31.02,83.03,732.2,82.17,1738.47,8.35,1.522,-0.0058,-0.0491,0.9385,2.455,-0.107,2640.535,0.0456,439.74,6.27,1.188,86.92,237.43,91.55,normal,67.69,Watch,tread_wear
119,4,RRO,drive,289693.4,33.77,40.78,922.53,64.63,1428.04,8.71,0.3,-0.0036,0.0281,0.9766,-5.892,-2.34,1290.661,0.0212,216.05,33.89,0.721,71.4,154.8,98.33,overinflation,45.96,Warning,pressure
220,1,RRO,drive,20346.2,29.35,90.27,680.5,76.01,2005.63,5.07,16.425,-0.009,0.0055,0.9839,2.912,-3.824,2877.77,0.0111,478.37,-1.23,-0.148,100.28,294.73,8.75,normal,80.72,Healthy,load
242,2,FR,steer,142473.0,34.88,60.89,769.08,75.01,1156.53,8.51,4.781,0.0079,0.0027,0.9694,-1.688,-2.05,1898.61,0.0183,315.15,1.46,1.416,34.02,150.38,73.44,normal,96.95,Healthy,none
127,3,RLO,drive,106222.7,23.94,29.68,672.55,59.16,1160.6,5.28,7.076,-0.0715,0.0084,0.9764,2.948,-1.606,945.288,0.0438,155.74,-2.39,0.454,58.03,172.57,60.69,normal,96.47,Healthy,none
21,2,RRO,drive,115559.8,18.66,90.54,684.22,65.91,1554.09,6.83,4.484,0.042,0.0212,0.9732,-0.548,-2.088,2882.094,0.0313,478.86,-0.69,0.955,77.7,227.13,75.09,normal,100.0,Healthy,none
185,6,FL,steer,101422.0,29.68,16.65,786.63,53.99,2670.96,14.43,8.139,-0.1211,0.048,1.0528,2.021,-3.961,523.902,0.0811,86.47,3.78,0.409,78.56,339.55,54.78,normal,99.31,Healthy,none
31,6,FR,steer,288348.9,29.26,41.57,756.85,64.86,2466.22,14.05,0.3,0.0443,0.0961,1.0144,-0.727,-0.263,1298.229,0.0617,215.26,-0.15,1.069,72.54,325.85,98.33,normal,74.0,Watch,tread_wear
22,6,RRI,drive,237532.4,28.2,50.0,685.77,57.53,1513.19,9.58,0.3,-0.022,0.0256,0.9775,-1.885,0.288,1586.515,0.0234,266.52,-0.47,1.283,75.66,220.66,98.33,normal,70.71,Watch,tread_wear
152,3,RLO,drive,44731.4,26.83,100.0,689.19,79.65,1447.41,11.65,13.209,-0.0179,-0.1028,1.0024,0.215,-2.732,3181.747,0.0603,530.63,0.03,1.504,72.37,210.02,26.61,normal,92.23,Healthy,temperature
18,1,RLI,drive,137610.2,21.29,26.25,713.53,46.6,1375.88,7.96,5.969,0.6518,-1.4943,0.467,1.632,2.748,833.66,0.9903,138.58,3.56,0.739,68.79,192.83,66.84,vibration_imbalance,81.38,Healthy,vibration
138,5,RLO,drive,210280.2,18.14,36.32,659.36,46.56,858.65,7.9,0.3,0.1216,-0.0696,0.9508,-3.384,-1.464,1154.777,0.0857,190.84,-4.3,1.155,42.93,130.23,98.33,normal,69.57,Watch,tread_wear
66,1,RRO,drive,77907.3,45.38,51.76,658.18,81.17,1783.16,11.85,11.51,-0.037,-0.0764,0.9782,-1.463,-1.187,1647.328,0.0506,275.16,-4.47,1.433,89.16,270.92,36.06,normal,83.84,Healthy,temperature
240,7,FR,steer,81631.3,42.69,97.36,754.63,91.33,1708.81,10.73,9.519,-0.1006,-0.0172,0.9879,-1.004,0.576,3043.512,0.0593,508.16,-0.44,1.11,50.26,226.44,47.11,normal,85.41,Healthy,temperature
169,1,RLO,drive,272752.5,22.5,33.72,687.49,54.53,1107.1,10.4,0.3,-0.0034,0.0244,1.0157,0.912,1.136,1077.929,0.0169,176.67,-0.22,1.363,55.36,161.03,98.33,normal,71.22,Watch,tread_wear
249,1,RLO,drive,76789.5,31.77,100.0,635.24,84.95,1252.63,8.51,8.684,0.0317,0.0514,0.9653,-2.527,-0.454,3187.32,0.0402,529.5,-7.8,2.715,62.63,197.19,51.75,normal,78.14,Watch,pressure
165,2,RRI,drive,99647.5,19.84,61.49,704.25,99.9,1484.84,12.41,6.551,-0.055,0.019,0.938,-3.28,2.104,1958.391,0.0491,326.88,2.21,6.881,74.24,210.84,63.6,overheating,73.31,Watch,temperature
59,4,FL,steer,59331.8,20.72,68.41,758.35,62.1,3103.69,10.61,12.65,0.0606,-0.0472,0.9729,-1.305,0.987,2141.399,0.047,358.7,0.05,0.772,91.28,409.27,29.72,normal,98.9,Healthy,none
61,8,RRO,drive,50156.7,30.08,36.78,675.0,56.17,315.45,10.15,12.876,0.0218,0.0298,1.0357,-1.431,-1.225,1171.69,0.0297,196.92,-2.03,0.906,15.77,46.73,28.47,normal,96.04,Healthy,none
174,6,RRO,drive,46904.6,36.72,70.28,670.28,81.01,1740.45,6.65,12.626,-0.0534,-0.0282,0.9636,-1.484,-0.581,2236.422,0.0407,372.33,-2.72,0.945,87.02,259.66,29.85,normal,85.87,Healthy,temperature
69,8,FR,steer,11549.8,13.79,42.06,755.88,46.17,1090.93,7.93,17.101,-0.0057,-0.0679,0.9557,1.948,2.477,1311.59,0.0469,218.6,-0.28,-0.764,32.09,144.33,4.99,normal,100.0,Healthy,none
43,5,RLO,drive,262964.0,23.94,52.27,673.31,60.79,1561.58,8.89,0.3,-0.1245,-0.0795,0.994,0.006,-0.454,1664.838,0.0854,278.36,-2.28,-0.571,78.08,231.92,98.33,normal,67.76,Watch,tread_wear
68,5,RRO,drive,144797.9,33.47,80.82,711.46,80.85,1523.76,5.77,2.788,0.1128,-0.0191,0.9867,-2.154,-0.462,2571.919,0.0665,429.99,3.26,-0.306,76.19,214.17,84.51,tread_wear,86.69,Healthy,temperature
133,4,FL,steer,285644.0,27.71,29.95,792.11,67.54,3326.57,8.35,0.3,-0.0268,0.0286,0.9766,2.083,-3.569,936.199,0.0264,155.57,4.5,0.309,97.84,419.96,98.33,normal,56.75,Warning,tread_wear
248,3,RRO,drive,25926.7,21.25,100.0,679.12,71.07,1660.2,12.55,15.365,0.002,-0.0458,0.9245,1.963,0.211,3181.841,0.051,531.16,-1.43,1.186,83.01,244.46,14.64,normal,96.8,Healthy,none
150,4,FL,steer,11845.6,43.88,55.48,736.36,80.38,3289.13,10.8,16.55,-0.0882,-0.0243,1.0316,-1.038,0.075,1731.493,0.0559,289.43,-2.85,-0.192,96.74,446.67,8.05,normal,75.63,Watch,temperature
55,8,FL,steer,52537.2,28.93,94.05,713.47,76.54,2455.6,4.58,13.318,0.0171,-0.0564,0.9276,0.151,3.272,2930.809,0.0539,490.14,-5.87,1.625,72.22,344.18,26.01,normal,85.31,Healthy,pressure
223,4,RLI,drive,238027.1,34.63,53.84,655.07,72.55,1262.4,8.93,0.3,0.0222,0.0223,1.0561,-3.471,-3.42,1707.915,0.0371,287.57,-4.93,-1.0,63.12,192.71,98.33,normal,61.12,Watch,tread_wear
22,5,RRO,drive,5017.2,31.04,38.18,686.74,63.87,2055.86,7.37,17.524,-0.0229,-0.0044,1.0547,-2.519,-0.852,1215.522,0.0343,201.19,-0.33,0.447,102.79,299.36,2.65,normal,81.55,Healthy,load
6,4,RRO,drive,56706.1,14.37,69.74,683.57,49.91,1157.33,43.5,12.343,0.0043,0.0153,0.9901,0.455,1.417,2214.567,0.0108,370.17,-0.79,0.095,57.87,169.31,31.43,deformation_bulge,86.5,Healthy,deformation
218,1,RRI,drive,100605.1,27.71,100.0,653.95,82.64,1889.0,12.04,6.956,0.0108,0.0565,0.9879,2.366,1.707,3184.094,0.0339,529.93,-5.09,0.89,94.45,288.86,61.36,normal,78.42,Watch,temperature
25,8,RLO,drive,278049.3,30.11,58.54,704.28,67.71,1242.22,3.37,0.3,-0.0608,-0.108,1.0301,-0.971,3.456,1859.372,0.0736,309.53,2.22,0.827,62.11,176.38,98.33,normal,69.89,Watch,tread_wear
77,7,FL,steer,298024.8,38.28,75.45,772.13,84.64,2089.43,8.09,0.3,-0.024,0.0199,0.9665,2.569,2.167,2356.797,0.0264,393.31,1.86,0.846,61.45,270.61,98.33,normal,59.02,Warning,tread_wear
248,1,RRI,drive,16376.3,18.95,67.64,672.91,106.02,1651.15,7.1,16.777,-0.0639,-0.0157,0.9827,-2.31,0.116,2151.761,0.0393,358.38,-2.34,6.997,82.56,245.37,6.79,overheating,62.35,Watch,temperature
203,4,RLI,drive,229983.8,26.91,94.93,723.44,76.37,1418.45,7.43,0.3,0.0153,0.1221,1.0515,2.502,0.658,3027.35,0.077,504.77,5.0,1.816,70.92,196.07,98.33,normal,62.67,Watch,tread_wear
65,4,FR,steer,198528.9,33.39,33.05,791.43,64.43,2396.28,8.4,1.548,0.0771,-0.0383,1.0852,-0.64,-0.404,1032.755,0.0699,172.39,4.41,-0.029,70.48,302.78,91.4,normal,83.74,Healthy,tread_wear
95,7,RRI,drive,149226.2,30.36,67.47,702.11,76.11,2110.29,27.02,3.473,-0.0127,0.0092,1.0476,-1.535,0.744,2152.974,0.029,358.2,1.9,1.639,105.51,300.56,80.7,deformation_bulge,66.99,Watch,load
152,3,RRI,drive,90485.5,28.12,62.71,692.38,69.0,1379.03,10.91,7.945,-0.0271,0.0727,0.9767,-1.788,1.866,1994.389,0.0467,333.23,0.49,0.709,68.95,199.17,55.86,normal,98.09,Healthy,none
76,8,RLI,drive,105117.3,19.97,39.72,876.0,47.11,1519.97,9.65,9.11,-0.0346,-0.0237,0.9987,-0.49,1.285,1267.083,0.0242,209.55,27.14,0.676,76.0,173.51,49.39,overinflation,77.53,Watch,pressure
124,5,RLI,drive,125696.4,41.66,82.06,689.26,90.87,1090.96,12.13,7.697,0.0086,0.0038,1.0159,4.142,-1.167,2608.974,0.0106,436.76,0.04,1.587,54.55,158.28,57.24,normal,85.54,Healthy,temperature
173,8,RRI,drive,189975.7,16.17,52.38,651.91,54.44,1624.81,4.19,1.64,0.0243,0.0321,0.9736,1.169,-1.601,1666.065,0.0278,279.05,-5.38,0.062,81.24,249.24,90.89,normal,79.33,Watch,tread_wear
26,8,RLO,drive,147523.7,36.03,79.08,679.68,127.18,728.87,8.24,2.162,-0.0597,-0.0582,0.952,-6.102,-0.201,2520.632,0.0556,419.16,-1.35,5.903,36.44,107.24,87.99,overheating,54.08,Warning,temperature
17,1,FR,steer,176481.4,36.59,82.07,794.28,86.87,2094.72,3.67,0.3,0.0718,-0.0072,1.0071,0.467,-1.253,2561.816,0.0419,425.75,4.79,-0.299,61.61,263.72,98.33,normal,55.39,Warning,tread_wear
241,5,RRO,drive,295918.1,30.66,48.02,679.46,60.44,2119.12,10.79,0.3,-0.0368,-0.0288,0.9481,-0.352,-1.157,1530.051,0.0403,253.86,-1.38,1.703,105.96,311.88,98.33,normal,56.4,Warning,tread_wear
75,3,RRO,drive,6758.9,34.71,80.34,688.99,86.33,1253.6,3.72,17.237,0.0294,0.0103,0.9825,3.157,0.665,2558.11,0.0207,426.45,-0.0,0.299,62.68,181.95,4.24,normal,86.96,Healthy,temperature
6,4,RLI,drive,202138.4,40.51,84.77,663.85,80.96,1588.21,8.45,0.3,-0.0554,-0.0455,1.0043,-3.854,0.657,2703.155,0.0415,451.08,-3.65,0.561,79.41,239.24,98.33,normal,61.54,Watch,tread_wear
30,4,RRI,drive,231961.2,23.44,61.9,679.1,58.66,1457.58,11.64,0.3,-0.0185,-0.0069,0.9548,0.082,-0.871,1970.668,0.0285,327.27,-1.44,0.719,72.88,214.63,98.33,normal,68.15,Watch,tread_wear
197,2,RLI,drive,5428.4,29.94,73.9,718.38,80.23,2432.96,5.71,17.883,0.0309,-0.0069,1.0681,0.321,-1.658,2352.081,0.0434,394.38,4.26,0.267,121.65,338.67,0.65,overload,64.93,Watch,load
243,6,FL,steer,225883.0,27.94,87.69,744.32,79.1,2817.74,10.96,0.3,0.2859,-0.8848,3.7983,-3.283,9.324,2733.205,1.7025,455.06,-1.81,1.27,82.87,378.57,98.33,vibration_imbalance,40.82,Warning,tread_wear
129,5,FR,steer,19274.2,27.35,53.15,765.1,68.63,3072.93,9.51,16.406,-0.0025,-0.0112,1.0754,-0.3,-3.268,1662.657,0.044,271.77,0.94,0.722,90.38,401.64,8.86,normal,100.0,Healthy,none
205,4,FL,steer,45831.8,25.81,60.59,762.07,66.56,2182.7,14.32,13.75,-0.115,0.0212,1.0074,-1.541,-2.073,1887.966,0.0676,314.08,0.54,-0.099,64.2,286.42,23.61,normal,100.0,Healthy,none
25,4,RRI,drive,236945.2,36.35,97.76,627.36,89.62,1416.41,11.21,0.3,0.081,0.0887,1.0369,0.184,-0.345,3111.938,0.0726,519.05,-8.95,0.917,70.82,225.77,98.33,normal,45.82,Warning,tread_wear
92,7,FR,steer,88901.2,26.68,77.9,761.2,77.83,2442.0,3.67,7.938,-0.0664,0.0507,1.0193,-1.75,3.366,2433.093,0.0495,405.67,0.42,-0.042,71.82,320.81,55.9,normal,94.94,Healthy,temperature
100,1,RLI,drive,170879.8,40.61,73.22,663.7,85.6,1921.51,3.13,0.657,0.0616,0.0232,1.0836,-1.242,-0.131,2332.675,0.0614,388.76,-3.67,0.384,96.08,289.51,96.35,normal,51.39,Warning,tread_wear
59,8,RRI,drive,298184.3,20.96,77.59,704.77,127.8,1415.94,5.9,0.3,0.0649,0.0564,1.0243,2.297,-0.5,2471.375,0.0516,411.75,2.29,9.389,70.8,200.91,98.33,overheating,20.09,Critical,temperature
90,7,RRO,drive,28093.6,17.42,50.71,713.38,55.58,1139.93,7.03,15.071,0.0729,0.0194,1.0568,0.288,1.812,1618.728,0.0545,267.54,3.54,1.296,57.0,159.79,16.27,normal,96.38,Healthy,none
142,3,FR,steer,35193.6,20.41,31.72,776.69,45.38,1505.08,8.91,13.828,0.0991,-0.0284,1.0091,0.968,2.469,991.285,0.0598,165.78,2.47,1.468,44.27,193.78,23.18,normal,99.57,Healthy,none
153,4,RLI,drive,207832.7,28.94,100.0,715.18,86.75,2050.69,7.4,0.3,0.0641,-0.031,0.9145,-0.143,-2.162,3186.945,0.0642,532.06,3.8,1.188,102.53,286.74,98.33,normal,41.34,Warning,tread_wear
103,8,RRO,drive,80305.8,22.14,59.73,677.4,63.25,1502.31,7.54,11.274,0.1621,0.1049,1.0019,0.927,-1.258,1900.946,0.1115,317.93,-1.68,0.403,75.12,221.78,37.37,normal,97.16,Healthy,none
80,8,RLO,drive,151226.5,26.7,82.99,678.28,78.05,958.49,10.98,5.185,-0.0857,-0.0261,1.0121,0.759,-0.906,2637.318,0.0522,441.97,-1.56,0.692,47.92,141.31,71.19,normal,87.09,Healthy,temperature
21,1,RRI,drive,165368.2,21.15,62.94,717.0,61.04,2130.0,9.37,0.756,0.0347,-0.0493,1.0095,-2.677,-2.76,2008.157,0.0352,331.85,4.06,0.728,106.5,297.07,95.8,overload,59.69,Warning,tread_wear
147,2,RLO,drive,1043.6,33.86,79.29,714.56,79.73,1908.54,7.92,17.717,-0.0359,0.1188,0.9502,1.175,-0.139,2524.194,0.0772,419.14,3.71,0.775,95.43,267.09,1.57,normal,82.56,Healthy,temperature
2,4,RLI,drive,274986.7,28.34,20.27,644.79,54.76,1401.87,11.33,0.3,0.0119,-0.0024,1.0502,2.667,1.39,649.114,0.0298,105.68,-6.42,1.221,70.09,217.42,98.33,normal,63.34,Watch,tread_wear
72,4,RLI,drive,72639.5,32.39,90.31,712.34,85.26,1719.56,13.06,10.607,-0.0577,-0.0149,1.0564,-1.503,-1.476,2874.821,0.0473,481.48,3.39,0.674,85.98,241.39,41.07,normal,84.55,Healthy,temperature
31,5,RLO,drive,272836.9,10.04,51.43,664.12,53.99,1070.55,8.67,0.3,0.4896,0.0468,0.5848,-5.551,-5.51,1636.02,0.3716,273.14,-3.61,1.117,53.53,161.2,98.33,vibration_imbalance,69.13,Watch,tread_wear
156,3,FR,steer,267412.6,11.85,100.0,725.83,64.69,2420.98,8.67,0.3,0.0139,-0.0242,1.0024,-1.082,-0.519,3117.693,0.0162,518.85,-4.24,0.373,71.21,333.55,98.33,normal,71.34,Watch,tread_wear
77,8,FR,steer,101466.0,27.61,78.76,734.09,78.18,1491.91,9.26,7.311,0.0219,0.0006,1.0308,-1.421,-0.452,2460.253,0.0218,410.39,-3.15,0.231,43.88,203.23,59.38,normal,90.34,Healthy,temperature
59,2,RLI,drive,156682.6,31.19,60.35,682.14,75.25,1244.08,7.67,0.3,0.006,0.0579,1.0552,-1.083,1.04,1921.001,0.0463,316.15,-1.0,0.937,62.2,182.38,98.33,normal,66.0,Watch,tread_wear
206,2,FL,steer,115734.2,29.51,41.64,750.67,59.97,2217.31,6.11,2.815,0.0043,-0.0464,0.984,3.065,-4.763,1297.592,0.0285,214.15,-0.97,0.675,65.21,295.38,84.36,tread_wear,100.0,Healthy,none
102,2,RRI,drive,121976.7,24.14,87.82,690.23,75.92,1538.95,7.89,7.214,0.0101,0.0369,1.0395,-5.825,-0.128,2798.334,0.0317,465.97,0.18,0.692,76.95,222.96,59.92,normal,94.27,Healthy,none
53,5,FR,steer,268500.7,27.14,69.12,739.45,70.24,2738.83,5.59,0.3,0.0213,-0.0451,0.9827,-4.117,-1.199,2156.254,0.0305,361.89,-2.45,1.485,80.55,370.39,98.33,normal,68.81,Watch,tread_wear
216,5,RRO,drive,139857.2,31.97,44.32,716.7,65.24,1856.73,8.9,6.131,-0.0286,0.0134,0.9912,-3.753,2.705,1410.709,0.019,232.15,4.02,1.047,92.84,259.07,65.94,normal,91.34,Healthy,none
68,3,FR,steer,64064.4,40.95,57.94,776.79,80.05,2949.32,9.14,10.406,0.0963,0.0325,1.9656,-2.545,0.69,1807.904,0.5606,300.29,2.48,0.496,86.74,379.68,42.19,vibration_imbalance,80.71,Healthy,temperature
23,3,RRI,drive,135104.2,25.8,66.08,737.7,69.85,2589.68,10.18,2.13,0.0328,-0.0324,0.8692,0.187,2.085,2101.929,0.0801,352.31,7.07,0.353,129.48,351.05,88.17,overload,57.31,Warning,load
191,1,FL,steer,2519.8,23.37,65.84,781.19,66.6,2035.49,7.32,17.483,-0.0474,0.0082,1.0223,-3.186,4.404,2055.298,0.0306,339.01,3.06,0.299,59.87,260.56,2.87,normal,93.91,Healthy,none
112,3,RRI,drive,25348.8,24.7,81.77,681.54,76.57,902.18,9.43,16.139,0.0485,-0.0803,1.0203,-0.507,-1.027,2602.267,0.0554,435.45,-1.08,0.235,45.11,132.37,10.34,normal,94.79,Healthy,temperature
214,6,FR,steer,172507.1,26.49,56.36,754.18,69.29,1872.78,45.0,0.3,0.0144,0.0165,1.0112,-0.785,3.316,1760.479,0.0142,292.76,-0.5,0.418,55.08,248.32,98.33,deformation_bulge,61.36,Watch,tread_wear
118,6,RLI,drive,97359.3,25.65,54.32,717.94,62.08,1376.29,9.84,2.491,-0.0309,-0.0394,0.9838,-0.853,-0.339,1731.396,0.0304,287.0,4.2,0.383,68.81,191.7,86.16,tread_wear,91.58,Healthy,none
108,7,FR,steer,226437.7,23.56,69.15,740.96,69.82,2244.66,7.41,0.3,0.0183,0.0642,0.9456,-1.469,-1.939,2156.524,0.0497,359.09,-2.25,0.908,66.02,302.94,98.33,normal,70.32,Watch,tread_wear
93,4,RLO,drive,269347.2,38.83,93.97,700.76,91.24,1537.03,8.39,2.173,0.025,0.0369,0.9504,0.112,-1.497,2991.133,0.0385,498.18,1.71,-0.001,76.85,219.34,87.93,tread_wear,70.39,Watch,temperature
29,6,RLO,drive,168685.8,29.46,52.41,672.49,64.23,1230.37,7.59,2.731,-0.0368,-0.0327,1.0378,0.284,-1.988,1668.171,0.0358,276.42,-2.4,-0.174,61.52,182.96,84.83,normal,94.06,Healthy,none
110,4,RRO,drive,172908.1,33.21,75.86,635.78,80.4,1785.57,8.04,3.434,-0.0218,-0.0717,0.9567,0.353,4.94,2413.095,0.05,404.0,-7.72,-0.457,89.28,280.85,80.92,normal,77.5,Watch,pressure
105,7,RRI,drive,97891.9,24.88,59.16,684.96,64.09,1433.7,7.54,9.166,0.0332,-0.055,0.9937,-0.117,-1.384,1879.496,0.0373,313.17,-0.59,-0.899,71.69,209.31,49.08,normal,100.0,Healthy,none
174,8,RLO,drive,110912.9,20.81,56.05,671.55,55.09,1746.63,9.63,8.647,0.0554,-0.0572,1.0214,0.475,-2.93,1789.737,0.0476,298.29,-2.53,0.955,87.33,260.09,51.96,normal,92.62,Healthy,none
